id;id_alt;country;continent;geo_group;culture;epoch;group;comment;latitude;longitude;sex;site;site_detail;mt_hg;ychr_hg;ychr_snps;year_from;year_to;date_detail;bp;c14_lab_code;reference_name;reference_link;data_link;c14_sample_tag;c14_layer_tag;full_mt_tag;trusted_tag;avg_coverage;amtdb_version
I24498;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;2.679;v1.010
I24500;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1300;1650;1300-1650 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.227;v1.010
I24501;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1525;1795;1525-1795 calCE (265±20 BP, PSUAMS-10008);265±20 BP;PSUAMS-10008;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;3.195;v1.010
I24502;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2;n/a (female);;1520;1647;1520-1647 calCE (300±15 BP PSUAMS-11925);300±15 BP;PSUAMS-11925;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;7.561;v1.010
I24504;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1329;1436;1329-1436 calCE (530±20 BP, PSUAMS-11958);530±20 BP;PSUAMS-11958;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;7.711;v1.010
I24505;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;B4a1a1;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;2.429;v1.010
I24506;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;6.315;v1.010
I24507;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1300;1650;1300-1650 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;2.646;v1.010
I24508;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1453;1625;1453-1625 calCE (375±20 BP, PSUAMS-10009);375±20 BP;PSUAMS-10009;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;6.236;v1.010
I24509;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.083;v1.010
I24510;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1448;1615;1448-1615 calCE (395±15 BP, PSUAMS-10010);395±15 BP;PSUAMS-10010;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;6.386;v1.010
I24511;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;n/a (female);;1350;1550;1350-1550 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;6.913;v1.010
I24512;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1295;1391;1295-1391 calCE (645±15 BP, PSUAMS-11959);645±15 BP;PSUAMS-11959;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;5.921;v1.010
I24513;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;7.221;v1.010
I24514;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1300;1650;1300-1650 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;3.308;v1.010
I24515;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1250;1450;1250-1450 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;3.992;v1.010
I24570;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;3.821;v1.010
I24588;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;4.281;v1.010
I24589;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;4.745;v1.010
I24590;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1311;1410;1311-1410 calCE (580±20 BP PSUAMS-11908);580±20 BP;PSUAMS-11908;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;6.394;v1.010
I24591;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.875;v1.010
I24592;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;4.286;v1.010
I24593;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1397;1437;1397-1437 calCE (525±20 BP, PSUAMS-11963);525±20 BP;PSUAMS-11963;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;5.645;v1.010
I24597;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;2.775;v1.010
I24598;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1465;1633;1465-1633 calCE (355±20 BP PSUAMS-11926);355±20 BP;PSUAMS-11926;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;4.152;v1.010
I24603;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.669;v1.010
I24604;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.338;v1.010
I24606;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1410;1446;1410-1446 calCE (490±20 BP, PSUAMS-10206);490±20 BP;PSUAMS-10206;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;1;;;;5.617;v1.010
I24607;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1300;1650;1300-1650 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.666;v1.010
I24608;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1250;1450;1250-1450 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;3.418;v1.010
I24609;;USA;North America;USA;USA_MarianaIslands_Latte;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.315;v1.010
I24503;;USA;North America;USA;USA_MarianaIslands_Latte_brother.I24499.son.I24297;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte_brother.I24499.son.I24297;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1350;1550;1350-1550 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;5.098;v1.010
I24339;;USA;North America;USA;USA_MarianaIslands_Latte_brother.I24502;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte_brother.I24502;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1450;1700;1450-1700 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;1.932;v1.010
I24605;;USA;North America;USA;USA_MarianaIslands_Latte_brother.I24606;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte_brother.I24606;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2;..;;1400;1500;1400-1500 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;4.643;v1.010
I24297;;USA;North America;USA;USA_MarianaIslands_Latte_mother.I24499.mother.I24503;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte_mother.I24499.mother.I24503;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;n/a (female);;1350;1550;1350-1550 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;1.643;v1.010
I24569;;USA;North America;USA;USA_MarianaIslands_Latte_mother.I24593;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte_mother.I24593;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E1a1b;n/a (female);;1350;1500;1350-1500 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;3.969;v1.010
I24341;;USA;North America;USA;USA_MarianaIslands_Latte_o;Middle Age;MAXX;;15.211057;145.716839;F;USA_MarianaIslands_Latte_o;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2;n/a (female);;1300;1800;1300-1800 CE;;;Liu et al. 2022;https://doi.org/10.1126/science.abm6536;https://www.ebi.ac.uk/ena/browser/view/PRJEB51180;0;;;;1.346;v1.010
I24499;;USA;North America;USA;USA_MarianaIslands_Latte_o;Middle Age;MAXX;;15.211057;145.716839;M;USA_MarianaIslands_Latte_o;Northern Mariana Islands, Saipan, Garapan, Best Sunshine Casino site;E2a;..;;1431;1475;1431-1475 calCE (435±20 BP, PSUAMS-11957);435±20 BP;PSUAMS-11957;Liu et al. 2022;https://doi.org/10.1038/ncomms14115;https://www.ebi.ac.uk/ena/browser/view/PRJNA353635;1;;;;5.486;v1.010
I2717;;USA;North America;USA;USA_NM_Chaco;;;;36.05;-107.95;F;USA_NM_Chaco;New Mexico, Pueblo Bonito;B2y1;n/a (female);;1026;1154;1026-1154 calCE (970±15 BP, UCIAMS-145221);970±15 BP;UCIAMS-145221;Kennett et al. 2017;https://doi.org/10.1038/ncomms14115;https://www.ebi.ac.uk/ena/browser/view/PRJNA353635;1;;;;0.133287;v1.010
I2718;;USA;North America;USA;USA_NM_Chaco;;;;36.05;-107.95;F;USA_NM_Chaco;New Mexico, Pueblo Bonito;B2y1;n/a (female);;885;980;885-980 calCE (1130±15 BP, UCIAMS-148198);1130±15 BP;UCIAMS-148198;Kennett et al. 2017;https://doi.org/10.1038/ncomms14115;https://www.ebi.ac.uk/ena/browser/view/PRJNA353635;1;;;;0.037022;v1.010
I2719;;USA;North America;USA;USA_NM_Chaco;;;;36.05;-107.95;M;USA_NM_Chaco;New Mexico, Pueblo Bonito;n/a (<2x);..;;993;1031;993-1031 calCE (1020±15 BP, UCIAMS-145227);1020±15 BP;UCIAMS-145227;Kennett et al. 2017;https://doi.org/10.1038/ncomms14115;https://www.ebi.ac.uk/ena/browser/view/PRJNA353635;1;;;;0.090856;v1.010
I2716;;USA;North America;USA;USA_NM_Chaco_1d.rel.I5419;;;;36.05;-107.95;M;USA_NM_Chaco_1d.rel.I5419;New Mexico, Pueblo Bonito;B2y1;..;;992;1034;992-1034 calCE (1015±15 BP, UCIAMS-145226);1015±15 BP;UCIAMS-145226;Kennett et al. 2017;https://doi.org/10.1038/ncomms14115;https://www.ebi.ac.uk/ena/browser/view/PRJNA353635;1;;;;0.21817;v1.010
I2715;;USA;North America;USA;USA_NM_Chaco_mother.I2717_mother.I6215.with.different.father.sibling.I5597;;;;36.05;-107.95;F;USA_NM_Chaco_mother.I2717_mother.I6215.with.different.father.sibling.I5597;New Mexico, Pueblo Bonito;B2y1;n/a (female);;991;1025;991-1025 calCE (1045±15 BP, UCIAMS-145217);1045±15 BP;UCIAMS-145217;Kennett et al. 2017;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;0.155358;v1.010
I11025;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;F;Uzbekistan_Bustan_BA;Bustan;N1b1a;n/a (female);;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.023062;v1.010
I11026;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;F;Uzbekistan_Bustan_BA;Bustan;U7a;n/a (female);;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.32537;v1.010
I11027;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;T2c;..;;-1631;-1508;1631-1508 calBCE (3315±25 BP, PSUAMS-6198);3315±25 BP;PSUAMS-6198;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;2.414842;v1.010
I11519;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;F;Uzbekistan_Bustan_BA;Bustan;J1b1b1;n/a (female);;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.07936;v1.010
I4156;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;H2a2a;..;;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.02;v1.010
I4157;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;T1;..;;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.293322;v1.010
I4159;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;R0;..;;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.265;v1.010
I4899;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;HV;..;;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.069;v1.010
I5604;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA;Bustan;K1a1;..;;-1880;-1695;1880-1695 calBCE (3465±20 BP, PSUAMS-2774);3465±20 BP;PSUAMS-2774;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;1.582;v1.010
I5605;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA;Bronze Age;BAXX;;37.66666667;67;F;Uzbekistan_Bustan_BA;Bustan;W6;n/a (female);;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.263;v1.010
I4158;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA_o_contam_lc;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA_o_contam_lc;Bustan;H2;..;;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;0.008995;v1.010
I11521;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA_o1;Bronze Age;BAXX;;37.66666667;67;F;Uzbekistan_Bustan_BA_o1;Bustan;R1b1;n/a (female);;-1600;-1300;1600-1300 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;1.541477;v1.010
I11520;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_BA_o2;Bronze Age;BAXX;;37.66666667;67;M;Uzbekistan_Bustan_BA_o2;Bustan;HV2a2;..;;-1613;-1503;1613-1503 calBCE (3280±20 BP, PSUAMS-4605);3280±20 BP;PSUAMS-4605;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;3.64891;v1.010
I11028;;Uzbekistan;Asia;central Asia;Uzbekistan_Bustan_Eneolithic;;;;37.66666667;67;M;Uzbekistan_Bustan_Eneolithic;Bustan;W1+119;..;;-3332;-2937;3332-2937 calBCE (4445±25 BP, PSUAMS-4780);4445±25 BP;PSUAMS-4780;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;1.127197;v1.010
I4161;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;H+16311;n/a (female);;-2100;-1800;2100-1800 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;1.608;v1.010
I4163;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;J1b;n/a (female);;-1607;-1444;1607-1444 calBCE (3250±25 BP, PSUAMS-2112);3250±25 BP;PSUAMS-2112;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;0.9;v1.010
I4312;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;HV2a;n/a (female);;-1741;-1549;1741-1549 calBCE (3370±20 BP, PSUAMS-2516);3370±20 BP;PSUAMS-2516;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;1.89;v1.010
I4313;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;U3a'c;n/a (female);;-1508;-1434;1508-1434 calBCE (3210±20 BP, PSUAMS-2517);3210±20 BP;PSUAMS-2517;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;3.556;v1.010
I4315;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;M;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;R2+13500+195;..;;-1540;-1455;1540-1455 calBCE (3255±15 BP, PSUAMS-2518);3255±15 BP;PSUAMS-2518;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;3.011;v1.010
I7411;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1;Dzharkutan;T2c1a;n/a (female);;-1681;-1533;1681-1533 calBCE (3335±20 BP, PSUAMS-3227);3335±20 BP;PSUAMS-3227;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;1.253612;v1.010
I4314;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_1_lc;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_1_lc;Dzharkutan;n/a (<2x);n/a (female);;-1884;-1700;1884-1700 calBCE (3480±25 BP, PSUAMS-2800);3480±25 BP;PSUAMS-2800;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;1;;;;0.004;v1.010
I4901;;Uzbekistan;Asia;central Asia;Uzbekistan_Dzharkutan_BA_2;Bronze Age;BAXX;;37.75;67;F;Uzbekistan_Dzharkutan_BA_2;Dzharkutan;U5a2+16294;n/a (female);;-2100;-1800;2100-1800 BCE;;;Narasimhan et al. 2019;https://doi.org/10.1126/science.aat7487;https://www.ebi.ac.uk/ena/browser/view/PRJEB32466;0;;;;3.547;v1.010
