id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
ark://27927/pgf10hh0vmt,"Az öregedés mikroszkópos és molekuláris jelei a vastagbélben, valamint ezek lehetséges szerepe az időskori vastagbélrák kialakulásában",Orvosi Hetilap,2010,10.1556/OH.2010.28882,article,Original,portico,,2010-05-01,22,151,http://doi.org/10.1556/OH.2010.28882,Zsolt Tulassay; Kinga Tóth; Jeannette Molnár; Béla Molnár; Katalin Leiszter; Gábor Valcz; V. Árpád Patai; Orsolya Galamb; Ferenc Sipos,Akademiai Kiado Zrt.,eng,885,892,,telomer; számos; mech ageing; ageing dev; colorectal cancer; mech ageing dev; telomere shortening; gyakrabban; hmlh1 gén; csökken,6818,8,unigram; bigram; trigram
ark://27927/phz95bwctwg,Those who died very young—Inferences from δ15N and δ13C in bone collagen and the absence of a neonatal line in enamel related to the possible onset of breastfeeding,American Journal of Physical Anthropology,2019,10.1002/ajpa.23847,article,,portico,,2019-08-01,4,169,http://doi.org/10.1002/ajpa.23847,Craig A. Cunningham; Sandra Lösch; Carsten Witzel; Inga Siebke; Negahnaz Moghaddam,"John Wiley & Sons, Inc.",eng,664,677,,isotope; breastfeeding; enamel; collagen; breastfeeding signal; bone collagen; infants; sapiens femur; values; deciduous,10602,14,unigram; bigram; trigram
ark://27927/pjc19d5d9mz,Poster Sessions Abstract Books,Journal of Neuromuscular Diseases,2014,10.3233/JND-149002,article,other,portico,,2014-01-01,Supplement 1,1,http://doi.org/10.3233/JND-149002,,SAGE Publications,eng,S81,S403,,muscle; nmd muscle; skeletal muscle; paris france; basic sciences; myostatin; satellite cells; muscle homeostasis; muscle mass; muscle development,235855,323,unigram; bigram; trigram
http://www.jstor.org/stable/26548827,"La Cueva del Buxu (Cangas de Onis, Asturias) en el Centenario de su Descubrimiento",Journal of Anthropological Research,2018,,article,book-review,jstor,,2018-07-01,2,74,http://www.jstor.org/stable/26548827,LAWRENCE GUY STRAUS; Mario Menéndez; Jesús Jordá; José Manuel Quesada; Julio Rojo; Pedro Saura,The University of Chicago Press,eng,272,274,,magdalenian; paleolithic; asturias; mario menéndez; julio rojo; pedro saura; sella basin; eastern asturias; paleolithic sites; josé manuel,1406,3,unigrams; bigrams; trigrams
ark://27927/phx86kqqz9c,Az Orvosi Hetilap 1992 augusztusi lapszámai,Orvosi Hetilap,1992,10.1556/650.1992.08.02,article,collection,portico,,1992-08-02,31-35,133,http://doi.org/10.1556/650.1992.08.02,,Akademiai Kiado Zrt.,hun,1935,2268,,sebészi; osteosarcoma; limb salvage; osteogenic sarcoma; accidents; felső végtag; semmelweis ote; musculoskeletal tumors; veri tokyo; budapest,270911,340,unigram; bigram; trigram
ark://27927/phznfhs1b8p,Comprehensive evidence for subspecies designations in Cook’s Petrel Pterodroma cookii with implications for conservation management,Bird Conservation International,2021,10.1017/S0959270920000350,article,research-article,portico,,2021-03-01,1,31,http://doi.org/10.1017/S0959270920000350,TAMMY E. STEEVES; ALAN J. D. TENNYSON; ILINA CUBRINOVSKA; MICHAEL BUNCE; LARA D. SHEPHERD; AYLA L. VAN LOENEN; R. PAUL SCOFIELD; MATT J. RAYNER,Cambridge University Press,eng,1,13,,cook’s petrel; rayner; populations; haplotypes; zealand; ancient dna; genetic; extant populations; island; petrel populations,6529,13,unigram; bigram; trigram
ark://27927/phzmb3zd830,Reconstructing the Genomic Diversity of a Widespread Sub-Saharan Bat (Pteropodidae: Eidolon helvum) Using Archival Museum Collections,Acta Chiropterologica,2021,10.3161/15081109ACC2020.22.2.001,article,research-article,portico,,2021-03-04,2,22,http://doi.org/10.3161/15081109ACC2020.22.2.001,Brian O'Toole; Evon Hekkala; Nancy B. Simmons,BioOne,eng,227,241,,eidolon; eidolon helvum; bat eidolon; species; fruit bat; samples; genetic; genomic; panmixia; bat eidolon helvum,9885,15,unigram; bigram; trigram
http://www.jstor.org/stable/23050860,PALEOEPIDEMIOLOGY OF INTESTINAL PARASITES AND LICE IN PRE-COLUMBIAN SOUTH AMERICA / PALEOEPIDEMIOLOGÍA DE PARÁSITOS INTESTINALESY PIOJOS EN SUDAMÉRICA PRECOLOMBINA,Chungara: Revista de Antropología Chilena,2011,,article,research-article,jstor,,2011-07-01,2,43,http://www.jstor.org/stable/23050860,Adauto Araújo; Karl Reinhard; Daniela Leles; Luciana Sianto; Alena Iñiguez; Martin Fugassa; Bernardo Arriaza; Nancy Orellana; Luiz Fernando Ferreira,Universidad de Tarapaca,eng,303,313,,oswaldo cruz; araujo; instituto oswaldo; reinhard; parasites; ferreira; instituto oswaldo cruz; coprolites; ascaris lumbricoides; trichuris trichiura,6775,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2174860,Two Centuries of Mortality Change in Central Japan: The Evidence from a Temple Death Register,Population Studies,1991,,article,research-article,jstor,,1991-11-01,3,45,http://www.jstor.org/stable/2174860,Ann Bowman Jannetta; Samuel H. Preston,Population Investigation Committee,eng,417,436,,mortality; population; deaths; temple; hida villages; tokugawa; japanese; register; death register; temple death,10582,20,unigrams; bigrams; trigrams
ark://27927/phznv6jt39d,"Contesting Civil Religion: Religious Responses to American Patriotic Nationalism, 1919-1929",Religion and American Culture,2018,10.1525/rac.2018.28.1.92,article,research-article,portico,,2018-06-18,1,28,http://doi.org/10.1525/rac.2018.28.1.92,Michael Lienesch,Cambridge University Press,eng,92,134,,civil religion; american; churches; religious; contesting civil; patriotic; american legion; patriotism; bellah; political,17244,43,unigram; bigram; trigram
ark://27927/phzhbp8xj3d,CRISPR‐Cas system for biomedical diagnostic platforms,View,2020,10.1002/VIW.20200008,article,,portico,,2020-09-01,3,1,http://doi.org/10.1002/VIW.20200008,Zhen Wang; Wenguo Cui,"John Wiley & Sons, Inc.",eng,n/a,n/a,,crispr; detection; nucleic acid; crispr array; target; crispr cas based; diagnostic; cas based; crispr cas system; nuclease,11991,22,unigram; bigram; trigram
http://www.jstor.org/stable/41466700,Introduction: Origins and Settlement of the Indigenous Populations of the Aleutian Archipelago,Human Biology,2010,,article,research-article,jstor,,2010-10-01,5/6,82,http://www.jstor.org/stable/41466700,DIXIE WEST; DENNIS O'ROURKE; MICHAEL H. CRAWFORD,Wayne State University Press,eng,481,486,,aleutian; aleutian islands; aleuts; aleutian archipelago; archipelago; alaska; radiocarbon; bering sea; populations; prehistoric,2717,6,unigrams; bigrams; trigrams
ark://27927/phxgch8hmn,Ancient DNA reveals differences in behaviour and sociality between brown bears and extinct cave bears,Molecular Ecology,2016,10.1111/mec.13800,article,,portico,,2016-10-01,19,25,http://doi.org/10.1111/mec.13800,Ana García‐Vázquez; Aurora Grandal‐d'Anglade; Gloria G. Fortes; Trino J. de Torres; Ben Kolbe; Ioana N. Meleg; Jose E. Ortiz; Gernot Rabeder; Christine Frischauf; Axel Barlow; Daniel Fernandes; Ana C. Pinto‐Llona; Michael Hofreiter; Silviu Constantin,"John Wiley & Sons, Inc.",eng,4907,4918,,cave bear; brown bear; ancient dna; haplotype; homing behaviour; haplotypes; mitochondrial; phylogenetic; ursus spelaeus; sequences,7842,12,unigram; bigram; trigram
ark://27927/phzb8j8bqh8,Microanatomical Record of Cortical Bone Remodeling and High Vascularity in a Fossil Giant Rat Midshaft Femur,Anatomical Record: Advances in Integrative Anatomy and Evolutionary Biology,2019,10.1002/ar.24224,article,commentary,portico,,2019-11-01,11,302,http://doi.org/10.1002/ar.24224,Julien Louys; Justyna J. Miszkiewicz; Sue O'Connor,"John Wiley & Sons, Inc.",eng,1934,1940,,bone remodeling; cortical bone; giant rat; haversian remodeling; bone histology; haversian; histology; osteocyte lacunae; rat bone; midshaft,5687,7,unigram; bigram; trigram
ark://27927/phz99rcm40x,Changes in food web structure of fish assemblages along a river-to-ocean transect of a coastal subtropical system,Marine & Freshwater Research,2018,10.1071/MF18212,article,research-article,portico,,2018-10-15,3,70,http://doi.org/10.1071/MF18212,Alexandre M. Garcia; Adna F. S. Garcia; Mauricio L. Santos; João P. Vieira,CSIRO Publishing,eng,402,416,,surf zone; trophic; trophic guilds; autotrophic sources; estuary; fish assemblages; isotope; marine surf; marine; fish guilds,14571,15,unigram; bigram; trigram
ark://27927/phwf09m7gw,"Major histocompatibility complex class II (DRB1*, DQA1*, and DQB1*) and DRB1*04 subtypes’ associations of Hashimoto’s thyroiditis in a Greek population",Tissue Antigens,2009,10.1111/j.1399-0039.2008.01182.x,article,,portico,,2009-03-01,3,73,http://doi.org/10.1111/j.1399-0039.2008.01182.x,A. Gerofotis; A. Fleva; J. G. Yovos; M. Daniilidis; N. Karyotis; M. Yiangou; M. Tsilipakou; G. Kokaraki; N. Karadani; M. Arsenakis,"John Wiley & Sons, Inc.",eng,199,205,,thyroiditis; autoimmune; tissue antigens; hashimoto’s thyroiditis; autoimmune thyroiditis; autoimmune thyroid; clin endocrinol; alleles; hla drb1; endocrinol metab,5255,7,unigram; bigram; trigram
http://www.jstor.org/stable/45378928,The Archaeology of the Early Tibetan Plateau: New Research on the Initial Peopling through the Early Bronze Age,Journal of Archaeological Research,2020,,article,research-article,jstor,,2020-09-01,3,28,http://www.jstor.org/stable/45378928,Jade d'Alpoim Guedes; Mark Aldenderfer,Springer,eng,339,392,,plateau; tibetan plateau; archaeological research; archaeological; archaeology; foragers; qinghai; modern tibetans; eastern tibet; guedes,27851,54,unigrams; bigrams; trigrams
ark://27927/phx63t9ks80,The United States Food and Drugs Administration Approves a Generic Enoxaparin,Clinical and Applied Thrombosis/Hemostasis,2011,10.1177/1076029610389028,article,,portico,,2011-02-01,1,17,http://doi.org/10.1177/1076029610389028,Frederick A. Ofosu,SAGE Publications,eng,5,8,,generic enoxaparin; biosimilar; biosimilar lmwhs; thrombosis; enoxaparin sodium; citizen petition; generic lmwhs; active ingredient; heparins; clinical,2575,4,unigram; bigram; trigram
ark://27927/phz961spdtt,Who is deterministic? On the nature of interdisciplinary research in archaeology,Archaeological Dialogues,2019,10.1017/S1380203819000060,article,research-article,portico,,2019-06-07,1,26,http://doi.org/10.1017/S1380203819000060,Kristian Kristiansen,Cambridge University Press,eng,12,14,,environmental; archaeological; determinism; thresholds; palaeo; archaeological dialogues; environmental determinism; research; deterministic; climate,14819,24,unigram; bigram; trigram
http://www.jstor.org/stable/24809305,The Second Subunit of DNA Polymerase Delta Is Required for Genomic Stability and Epigenetic Regulation,Plant Physiology,2016,,article,research-article,jstor,,2016-06-01,2,171,http://www.jstor.org/stable/24809305,Jixiang Zhang; Shaojun Xie; Jinkui Cheng; Jinsheng Lai; Jian-Kang Zhu; Zhizhong Gong,American Society of Plant Biologists (ASPB),eng,1192,1208,,mutant; dna methylation; wwwplantphysiolorg; dna replication; supplemental; histone; expression; plant biologists; kanamycin; downloaded from wwwplantphysiolorg,12823,25,unigrams; bigrams; trigrams
ark://27927/phzbf5mdt99,Sweet Chestnut (Castanea sativa Mill.) in Britain: Re-assessment of its Status as a Roman Archaeophyte,Britannia,2019,10.1017/S0068113X19000011,article,,portico,,2019-11-01,null,50,http://doi.org/10.1017/S0068113X19000011,J. Webb; F.M. Chambers; Z. Hazell; G. Campbell; R. Jarman,Cambridge University Press,eng,49,74,,sweet chestnut; castanea; castanea sativa; charcoal; chestnut castanea; britain; quercus; alverstone marshes; holts farm; specimens,11413,26,unigram; bigram; trigram
ark://27927/pgg1dpvghdh,Ancient Epidemic Diseases in a New Light,German Research,2012,10.1002/germ.201290024,article,,portico,,2012-09-01,2,34,http://doi.org/10.1002/germ.201290024,Dr. Barbara Bramanti,"John Wiley & Sons, Inc.",eng,22,27,,plague; pestis; augustin; ancient dna; german research; pathogen; plague victims; infectious; cholera victims; lieber augustin,1813,6,unigram; bigram; trigram
http://www.jstor.org/stable/41038614,"GENETIC IDENTITY AND DIVERSITY OF PROCAMBARUS LLAMASI (DECAPODA, ASTACIDAE, CAMBARINAE) FROM THE YUCATAN PENINSULA, MEXICO",Crustaceana,2010,,article,research-article,jstor,,2010-09-01,9,83,http://www.jstor.org/stable/41038614,IRENE D. L. A. BARRIGA-SOSA; M. RODRÍGUEZ-SERNA; C. CARMONA-OSALDE; C. GÁRNICA-RIVERA; P. ACUÑA-GÓMEZ; J. L. ARREDONDO-FIGUEROA,Brill,eng,1035,1053,,procambarus; cambaridae; crayfish; procambarus llamasi; barriga sosa; crandall; populations; yucatan peninsula; villalobos; genetic,7762,19,unigrams; bigrams; trigrams
ark://27927/phzcnr9x5nv,Targeting Approaches of Nanomedicines in Acute Myeloid Leukemia,Dose-Response,2019,10.1177/1559325819887048,article,,portico,,2019-10-01,4,17,http://doi.org/10.1177/1559325819887048,Aiping Lu; Xiao Huang; Dongyue Wu; Feng Huang; Ka Hong Wong; Xiaoyu Chen; Yuning Xie; Zhijun Yang; Hai Lin,SAGE Publications,eng,,,,myeloid leukemia; acute myeloid; acute myeloid leukemia; liposomal; daunorubicin; cytarabine; patients; aml cells; nanoparticles; liposomal doxorubicin,10088,14,unigram; bigram; trigram
ark://27927/pgk2cnb58z4,Ethnobiotica,Journal of Ethnobiology,2014,10.2993/0278-0771-34.1.1,article,research-article,portico,,2014-02-01,1,34,http://doi.org/10.2993/0278-0771-34.1.1,,BioOne,eng,1,3,,ethnobiology; archaeological record; oteros rozas; trophic cascades; food security; landraces; terborgh; clam gardens; famine foods; transhumant pastoralists,1283,3,unigram; bigram; trigram
ark://27927/pgg2242xv0z,DNA FROM HUMAN ANCIENT BACTERIA: A NOVEL SOURCE OF GENETIC EVIDENCE FROM ARCHAEOLOGICAL DENTAL CALCULUS,Archaeometry,2013,10.1111/j.1475-4754.2012.00707.x,article,,portico,,2013-08-01,4,55,http://doi.org/10.1111/j.1475-4754.2012.00707.x,S. FLORES; C. DE LA FUENTE; M. MORAGA,"John Wiley & Sons, Inc.",eng,767,778,,dental calculus; cementerio general; oxford archaeometry; cementerio; archaeological; samples; bacteria; genetic; bacterial; archaeological dental,6809,13,unigram; bigram; trigram
ark://27927/phx7xjd08dq,Developmental underpinnings of differences in rodent novelty‐seeking and emotional reactivity,European Journal of Neuroscience,2011,10.1111/j.1460-9568.2011.07811.x,article,,portico,,2011-09-01,6,34,http://doi.org/10.1111/j.1460-9568.2011.07811.x,John D. H. Stead; Stanley J. Watson; Sarah M. Clinton; Sue Miller; Huda Akil,"John Wiley & Sons, Inc.",eng,994,1005,,bhr blr; hippocampus; bhr and blr; nucleus accumbens; blr animals; hippocampal; blr pups; blr and bhr; differences; blr bhr,12149,12,unigram; bigram; trigram
http://www.jstor.org/stable/23265999,"A New Mitochondrial C1 Lineage from the Prehistory of Uruguay: Population Genocide, Ethnocide, and Continuity",Human Biology,2012,,article,research-article,jstor,,2012-06-01,3,84,http://www.jstor.org/stable/23265999,MONICA SANS; GONZALO FIGUEIRO; PEDRO C. HIDALGO,Wayne State University Press,eng,287,305,,uruguay; haplogroup; montevideo; tierras bajas; uruguayan; lineage; mutations; figueiro; vaimaca perú; mtdna prehistoric,7537,19,unigrams; bigrams; trigrams
ark://27927/pjbgsnrfj27,Reported mortality of Griffon Vulture Gyps fulvus in central Italy and indications for conservation and management,Bird Conservation International,2023,10.1017/S0959270923000199,article,research-article,portico,,2023-07-13,null,33,http://doi.org/10.1017/S0959270923000199,Tiziana Altea; Antonello Pascazi; Roberto Ambrosini; Mario Posillico; Sara Bottoni; Alessandra Costanzo; Marco Panella; Giancarlo Opramolla,Cambridge University Press,eng,e68,e68,,vultures; griffon vultures; gyps fulvus; margalida; mortality; vultures gyps; poisoning; central apennines; vultures gyps fulvus; griffon vultures gyps,13241,11,unigram; bigram; trigram
ark://27927/phw3md7hjg,Characterization of microsatellite loci in the primitive ant Nothomyrmecia macrops Clark,Molecular Ecology,2000,10.1046/j.1365-294X.2000.10538.x,article,,portico,,2000-12-01,12,9,http://doi.org/10.1046/j.1365-294X.2000.10538.x,Matthias Sanetra; Ross H. Crozier,"John Wiley & Sons, Inc.",eng,2169,2170,,microsatellite loci; marmota; primer; alleles; molecular ecology; manatee; polymorphic; spermophilus citellus; pinus halepensis; polistes,57407,80,unigram; bigram; trigram
ark://27927/phx9k57kwq,Neuronal Soluble Factors Differentially Regulate the Expression of the GLT1 and GLAST Glutamate Transporters in Cultured Astroglia,Journal of Neurochemistry,1997,10.1046/j.1471-4159.1997.69062612.x,article,,portico,,1997-12-01,6,69,http://doi.org/10.1046/j.1471-4159.1997.69062612.x,Georgi Gegelashvili; Niels Christian Danbolt; Arne Schousboe,"John Wiley & Sons, Inc.",eng,2612,2615,,glutamate; cytosine arabinoside; glutamate transporters; astrocytes; cortical; astroglial; neuronal; schousboe; cultures; cortical neurons,3630,4,unigram; bigram; trigram
